,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
3802,20241216,601890.SH,亚星锚链,船舶,江苏,31.51,9.59,9.59,51.22,42.48,5.76,13.84,1.44,0.2,3.7,2.29,20101228,10.69,1.11,-1.62,9.9,28.42,13.47,94174
3803,20241216,601898.SH,中煤能源,煤炭开采,北京,8.55,91.52,132.59,3606.29,1230.84,1204.81,396.76,2.99,1.1,11.27,1.11,20080201,814.4,6.14,-10.11,-12.43,25.18,13.54,86610
3804,20241216,601899.SH,紫金矿业,铜,福建,12.56,205.57,265.78,3780.56,922.03,850.76,290.97,1.09,0.92,4.99,3.08,20080425,854.99,3.22,2.39,50.68,19.53,12.88,410288
3805,20241216,601900.SH,南方传媒,出版业,广东,19.87,8.96,8.96,175.54,83.31,7.87,6.94,0.78,0.6,8.93,1.75,20160215,60.63,6.77,0.49,-22.24,33.99,9.4,29830
3806,20241216,601901.SH,方正证券,证券,湖南,27.33,82.32,82.32,2373.92,0.0,3.99,163.97,1.99,0.24,5.71,1.52,20110810,156.94,1.91,-4.15,1.51,35.11,35.29,226298
3807,20241216,601908.SH,京运通,电气设备,北京,0.0,24.15,24.15,213.95,74.37,98.39,49.46,2.05,-0.58,4.13,0.8,20110908,21.31,0.88,-50.69,-485.36,-13.1,-36.55,107601
3808,20241216,601916.SH,浙商银行,银行,浙江,4.71,215.44,274.65,32761.88,0.0,305.05,385.7,1.4,0.47,6.2,0.48,20191126,525.8,1.91,5.64,1.19,29.39,25.38,229790
3809,20241216,601918.SH,新集能源,煤炭开采,安徽,8.08,25.91,25.91,427.38,42.41,256.12,21.71,0.84,0.7,5.82,1.3,20071219,79.59,3.07,-5.19,-5.01,41.95,22.08,89000
3810,20241216,601919.SH,中远海控,水运,天津,4.61,127.61,159.61,4887.21,2164.13,1193.07,320.97,2.01,2.38,13.94,1.05,20070626,1610.47,10.09,29.8,72.73,30.76,24.81,359206
3811,20241216,601921.SH,浙版传媒,出版业,浙江,33.49,4.22,22.22,225.01,170.67,29.57,48.92,2.2,0.2,5.82,1.5,20210723,53.35,2.4,-8.85,-49.58,25.48,6.16,50664
3812,20241216,601928.SH,凤凰传媒,出版业,江苏,15.87,25.45,25.45,314.54,118.69,59.11,33.63,1.32,0.53,7.54,1.48,20111130,106.8,4.2,-0.94,-24.27,39.83,14.26,41254
3813,20241216,601929.SH,吉视传媒,影视音像,吉林,0.0,34.9,34.9,131.95,14.89,80.04,10.48,0.3,-0.09,1.59,1.63,20120223,-0.87,-0.03,3.45,-60.46,14.31,-21.76,92720
3814,20241216,601933.SH,永辉超市,超市连锁,福建,0.0,90.75,90.75,448.75,170.68,34.56,42.48,0.47,-0.01,0.64,11.96,20101215,-81.8,-0.9,-12.14,-248.91,20.84,-0.3,219492
3815,20241216,601939.SH,建设银行,银行,北京,6.19,95.94,2500.11,409230.41,0.0,1674.01,1357.44,0.54,1.01,12.48,0.68,20070925,18255.79,7.3,-3.3,0.13,52.25,45.18,313362
3816,20241216,601949.SH,中国出版,出版业,北京,38.41,18.23,19.04,158.03,94.22,7.73,13.8,0.72,0.16,4.88,1.73,20170821,58.55,3.08,-2.47,-23.52,30.84,8.23,68442
3817,20241216,601952.SH,苏垦农发,种植业,江苏,23.06,13.78,13.78,144.38,79.0,17.98,23.3,1.69,0.33,4.78,2.13,20170515,24.36,1.77,-13.55,-14.02,13.88,6.36,45772
3818,20241216,601956.SH,东贝集团,家用电器,湖北,24.99,6.19,6.22,66.25,44.86,16.54,10.51,1.69,0.17,3.98,1.39,20201225,7.85,1.26,4.04,-23.37,12.87,2.26,27944
3819,20241216,601958.SH,金钼股份,小金属,陕西,11.64,32.27,32.27,198.94,102.56,40.87,67.62,2.1,0.68,5.05,2.09,20080417,47.5,1.47,14.06,-6.07,40.14,24.38,72772
3820,20241216,601963.SH,重庆银行,银行,重庆,5.61,18.76,34.75,8241.44,0.0,26.15,77.35,2.23,1.27,15.37,0.62,20210205,260.54,7.5,3.78,3.7,49.12,44.25,51029
3821,20241216,601965.SH,中国汽研,汽车服务,重庆,20.37,9.93,10.03,95.22,46.56,30.55,17.65,1.76,0.68,6.82,2.66,20120611,37.84,3.77,18.12,18.77,42.21,23.5,19548
3822,20241216,601966.SH,玲珑轮胎,汽车配件,山东,12.03,14.64,14.64,459.64,154.8,205.67,88.98,6.08,1.17,14.84,1.26,20160706,105.29,7.19,9.77,78.39,24.35,10.73,65314
3823,20241216,601968.SH,宝钢包装,广告包装,上海,29.56,11.33,11.33,89.42,36.48,42.03,16.63,1.47,0.14,3.34,1.63,20150611,9.48,0.84,5.92,-22.36,8.37,2.77,32671
3824,20241216,601969.SH,海南矿业,普钢,海南,21.85,20.31,20.36,127.55,54.1,18.5,38.52,1.89,0.28,3.32,2.36,20141209,7.32,0.36,-14.29,13.81,30.9,17.02,50456
3825,20241216,601975.SH,招商南油,水运,江苏,6.87,48.02,48.02,129.19,58.54,62.78,40.53,0.84,0.34,2.18,1.45,20190108,15.65,0.33,7.76,37.62,34.58,33.28,128006
3826,20241216,601985.SH,中国核电,新型电力,北京,15.82,188.83,188.83,6092.92,740.63,2815.75,277.89,1.47,0.47,5.07,1.97,20150610,429.75,2.28,1.6,-4.22,47.26,28.63,320525
3827,20241216,601988.SH,中国银行,银行,北京,6.61,2107.66,2943.88,340689.88,0.0,2161.34,1357.85,0.46,0.55,7.99,0.66,20060705,12215.34,4.15,1.64,0.52,46.03,39.2,595281
3828,20241216,601989.SH,中国重工,船舶,北京,86.84,228.02,228.02,2163.01,1548.5,354.52,449.25,1.97,0.04,3.7,1.28,20091216,122.87,0.54,16.35,951.13,12.43,2.67,523352
3829,20241216,601990.SH,南京证券,证券,江苏,38.05,36.6,36.86,571.97,0.0,8.13,80.98,2.2,0.19,4.73,2.03,20180613,25.32,0.69,33.56,22.55,38.3,29.58,124619
3830,20241216,601991.SH,大唐发电,火力发电,北京,9.21,123.96,185.07,3132.71,455.69,1970.61,61.37,0.33,0.18,1.66,1.77,20061220,-103.67,-0.56,0.4,56.22,14.65,7.07,179530
3831,20241216,601992.SH,金隅集团,水泥,北京,0.0,83.34,106.78,2702.4,1399.77,441.76,54.5,0.51,-0.04,4.12,0.49,20110301,237.61,2.23,6.12,-4212.65,10.03,-1.12,111097
3832,20241216,601995.SH,中金公司,证券,北京,45.17,29.24,48.27,6553.8,0.0,10.29,395.15,8.19,0.49,18.52,1.93,20201102,338.82,7.02,-23.0,-37.97,23.26,21.26,118332
3833,20241216,601996.SH,丰林集团,家居用品,广西,0.0,11.21,11.21,34.5,15.79,14.51,7.02,0.63,-0.02,2.41,1.11,20110929,7.09,0.63,-14.47,-131.57,3.83,-1.65,25771
3834,20241216,601997.SH,贵阳银行,银行,贵州,4.19,36.56,36.56,7195.99,0.0,52.2,79.95,2.19,1.09,16.4,0.37,20160816,343.91,9.41,-4.42,-6.81,37.84,37.06,71254
3835,20241216,601998.SH,中信银行,银行,北京,5.37,392.16,540.98,92592.47,0.0,378.92,846.03,1.56,0.94,12.47,0.55,20070427,3516.66,6.5,3.83,0.76,38.52,32.38,132869
3836,20241216,601999.SH,出版传媒,出版业,辽宁,75.44,5.51,5.51,44.48,29.81,5.9,5.25,0.95,0.08,4.62,1.73,20071221,12.34,2.24,-1.08,-30.79,20.23,2.2,26992
3837,20241216,603000.SH,人民网,互联网,北京,373.0,11.06,11.06,51.08,33.4,0.65,8.34,0.75,0.05,3.25,7.77,20120427,13.74,1.24,-0.71,-42.28,45.32,5.16,138095
3838,20241216,603001.SH,奥康国际,服饰,浙江,0.0,4.01,4.01,37.07,22.0,3.32,18.68,4.66,-0.34,6.8,0.98,20120426,2.31,0.58,-18.8,-50.56,40.9,-7.26,11195
3839,20241216,603002.SH,宏昌电子,化工原料,广东,145.48,11.02,11.34,45.88,29.65,6.26,11.94,1.05,0.03,3.02,2.08,20120518,9.49,0.84,-5.25,-40.78,6.56,2.27,47149
3840,20241216,603003.SH,*ST龙宇,石油贸易,上海,0.0,3.76,3.76,41.78,19.72,15.86,32.42,8.62,-0.21,9.48,0.6,20120817,-1.11,-0.3,-47.34,-271.87,5.41,-7.81,24432
3841,20241216,603004.SH,鼎龙科技,化工原料,浙江,39.99,0.59,2.36,21.18,13.4,2.47,12.18,5.17,0.46,8.23,2.97,20231227,4.33,1.84,-7.69,-10.83,39.39,22.44,24444
3842,20241216,603005.SH,晶方科技,半导体,江苏,72.65,6.52,6.52,46.77,26.95,8.65,16.84,2.58,0.28,6.48,4.23,20140210,16.33,2.5,21.71,66.68,43.6,22.43,144179
3843,20241216,603006.SH,联明股份,汽车配件,上海,46.58,2.54,2.54,21.28,12.3,5.56,0.96,0.38,0.19,5.6,2.07,20140630,9.53,3.75,-32.54,-52.53,22.24,8.19,18852
3844,20241216,603007.SH,*ST花王,建筑工程,江苏,0.0,4.07,4.07,22.75,11.57,0.3,5.03,1.24,-0.22,0.88,15.72,20160826,-6.2,-1.52,-38.86,-156.51,-1.42,-131.39,11974
3845,20241216,603008.SH,喜临门,家居用品,浙江,13.68,3.79,3.79,86.4,44.87,21.57,11.33,2.99,0.99,10.16,1.78,20120717,21.52,5.68,-1.53,-3.88,35.35,6.35,15132
3846,20241216,603009.SH,北特科技,汽车配件,上海,159.58,3.38,3.39,33.69,15.01,10.84,10.17,3.0,0.17,4.94,7.74,20140718,3.51,1.04,9.62,111.0,19.75,4.34,21188
3847,20241216,603010.SH,万盛股份,化工原料,浙江,38.99,4.85,5.9,67.73,28.14,17.0,16.96,2.88,0.2,6.66,1.57,20141010,15.5,2.63,-1.81,-27.81,17.99,5.18,21456
3848,20241216,603011.SH,合锻智能,专用机械,安徽,376.65,4.94,4.94,43.34,29.81,4.89,13.78,2.79,0.02,4.52,1.73,20141107,3.26,0.66,19.21,-89.64,26.02,0.51,40654
3849,20241216,603012.SH,创力集团,专用机械,上海,20.1,6.46,6.51,75.38,53.89,7.73,2.18,0.34,0.22,5.66,1.04,20150320,25.72,3.95,-6.73,-42.7,41.56,6.03,31440
3850,20241216,603013.SH,亚普股份,汽车配件,江苏,16.18,5.13,5.13,66.91,50.31,10.64,7.8,1.52,0.73,8.0,1.97,20180509,25.65,5.0,-8.66,-8.38,15.44,7.06,20984
3851,20241216,603015.SH,弘讯科技,电气设备,浙江,76.59,4.04,4.04,21.31,12.07,4.61,4.52,1.12,0.12,3.33,3.76,20150303,3.95,0.98,22.8,47.88,34.79,7.39,27901
3852,20241216,603016.SH,新宏泰,电气设备,江苏,69.96,1.48,1.48,10.55,8.94,1.2,2.77,1.87,0.35,5.59,5.87,20160701,3.29,2.22,-1.65,2.07,30.33,11.48,15276
3853,20241216,603017.SH,中衡设计,建筑工程,江苏,29.52,2.76,2.76,33.49,18.82,3.58,10.15,3.68,0.24,5.44,1.75,20141231,1.42,0.52,-21.2,-28.82,26.35,7.38,22052
3854,20241216,603018.SH,华设集团,建筑工程,江苏,19.94,6.76,6.84,123.58,106.47,3.23,5.7,0.83,0.35,7.21,1.25,20141013,34.44,5.04,-15.66,-33.78,37.16,8.48,29132
3855,20241216,603019.SH,中科曙光,IT设备,天津,101.81,14.59,14.63,326.16,121.29,24.12,111.52,7.62,0.53,13.11,5.45,20141106,61.59,4.21,3.65,2.57,26.81,10.01,296321
3856,20241216,603020.SH,爱普股份,食品,上海,27.66,3.83,3.83,38.93,26.48,6.91,14.94,3.9,0.24,8.34,1.03,20150325,12.15,3.17,-1.59,-1.44,16.59,5.73,20798
3857,20241216,603021.SH,山东华鹏,家居用品,山东,0.0,3.2,3.2,16.94,3.33,6.32,6.03,1.89,-0.3,0.33,17.5,20150423,-8.5,-2.66,-28.35,37.07,10.5,-33.91,18756
3858,20241216,603022.SH,新通联,广告包装,上海,38.9,2.0,2.0,11.03,5.87,3.11,1.35,0.67,0.17,3.94,2.23,20150518,4.23,2.11,0.35,6.96,19.73,5.35,12498
3859,20241216,603023.SH,*ST威帝,汽车配件,黑龙江,344.55,5.62,5.62,7.87,6.74,0.94,1.35,0.24,0.01,1.38,2.1,20150527,0.15,0.03,2.75,93.16,28.74,7.68,21909
3860,20241216,603025.SH,大豪科技,纺织机械,北京,26.89,11.09,11.09,43.25,33.24,2.04,0.92,0.08,0.44,2.09,7.6,20150422,7.59,0.68,35.63,68.93,42.55,27.18,37702
3861,20241216,603026.SH,石大胜华,化工原料,山东,503.06,2.03,2.03,94.24,38.29,23.91,4.3,2.12,0.06,19.24,1.94,20150529,30.94,15.27,-5.43,-83.95,5.31,-1.52,40799
3862,20241216,603027.SH,千禾味业,食品,四川,28.79,9.61,10.28,42.4,23.78,12.74,8.94,0.87,0.34,3.41,3.85,20160307,13.97,1.36,-1.85,-9.19,36.2,15.36,80781
3863,20241216,603028.SH,赛福天,钢加工,江苏,0.0,2.87,2.87,25.73,9.63,8.31,1.21,0.42,-0.1,2.32,3.18,20160331,2.52,0.88,-20.68,-170.06,1.08,-7.79,16371
3864,20241216,603029.SH,天鹅股份,农用机械,山东,44.92,1.21,1.21,21.69,16.85,2.91,1.78,1.47,0.33,7.15,2.8,20160427,4.86,4.01,0.56,5.91,35.98,9.46,19319
3865,20241216,603030.SH,全筑股份,装修装饰,上海,0.0,13.17,13.17,23.35,14.94,5.07,9.91,0.75,-0.03,0.76,4.52,20150320,-13.79,-1.05,-25.57,-550.77,15.18,-5.91,16932
3866,20241216,603031.SH,安孚科技,电气设备,安徽,30.05,2.11,2.11,68.63,18.75,6.1,13.14,6.22,0.71,8.61,3.31,20160822,4.86,2.3,7.15,45.58,48.51,18.82,7911
3867,20241216,603032.SH,德新科技,专用机械,新疆,170.91,2.3,2.34,18.17,6.16,2.17,3.15,1.35,0.07,5.43,2.92,20170105,6.78,2.9,-55.04,-89.62,33.03,7.03,27586
3868,20241216,603033.SH,三维股份,橡胶,浙江,181.27,10.13,10.31,110.36,23.16,18.87,11.94,1.16,0.05,3.36,3.77,20161207,12.49,1.21,29.6,-65.72,10.29,1.82,9673
3869,20241216,603035.SH,常熟汽饰,汽车配件,江苏,10.74,3.8,3.8,102.19,41.74,25.71,20.14,5.3,1.01,13.82,1.05,20170105,26.63,7.01,21.48,0.35,17.67,10.22,27450
3870,20241216,603036.SH,如通股份,专用机械,江苏,36.96,2.06,2.06,14.79,13.04,1.03,4.39,2.13,0.35,6.3,2.7,20161209,5.66,2.75,12.24,18.15,42.97,25.0,12295
3871,20241216,603037.SH,凯众股份,汽车配件,上海,36.19,1.9,1.92,12.08,7.49,2.73,3.93,2.04,0.33,4.81,3.21,20170120,3.08,1.6,10.03,13.7,34.26,11.31,23307
3872,20241216,603038.SH,华立股份,家居用品,广东,109.02,2.69,2.69,18.93,5.54,4.99,3.99,1.48,0.13,5.1,3.7,20170116,6.53,2.43,8.64,-2.55,25.62,5.62,16534
3873,20241216,603039.SH,泛微网络,软件服务,上海,112.48,2.61,2.61,36.61,30.42,2.38,6.32,2.42,0.34,7.88,6.3,20170113,12.72,4.88,-0.87,657.69,93.08,6.22,10148
3874,20241216,603040.SH,新坐标,汽车配件,浙江,15.6,1.35,1.37,15.79,8.98,3.87,2.22,1.63,1.21,9.77,2.52,20170209,9.16,6.71,17.57,19.92,52.45,33.85,8279
3875,20241216,603041.SH,美思德,化工原料,江苏,20.79,1.83,1.83,18.13,10.29,6.2,6.6,3.6,0.43,8.19,1.43,20170330,6.17,3.37,18.36,-2.82,35.62,16.82,8148
3876,20241216,603042.SH,华脉科技,通信设备,江苏,0.0,1.61,1.61,15.83,9.84,3.64,7.17,4.46,-0.05,5.46,2.57,20170602,-0.23,-0.14,-13.16,81.64,18.94,-2.5,30786
3877,20241216,603043.SH,广州酒家,食品,广东,17.03,5.69,5.69,75.78,27.5,17.9,5.08,0.89,0.79,6.74,2.66,20170627,24.29,4.27,5.86,-8.87,33.14,11.59,23389
3878,20241216,603045.SH,福达合金,小金属,浙江,33.26,1.35,1.35,26.25,18.73,4.68,2.18,1.61,0.31,7.14,1.91,20180517,5.4,3.98,38.22,23.92,8.96,1.55,14143
3879,20241216,603048.SH,浙江黎明,汽车配件,浙江,50.5,1.47,1.47,15.57,5.95,7.11,8.09,5.5,0.25,8.62,1.96,20211116,2.71,1.85,6.1,24.58,34.17,7.93,12964
3880,20241216,603050.SH,科林电气,电气设备,河北,28.98,2.73,2.73,51.84,41.7,7.21,3.9,1.43,0.55,5.99,3.52,20170414,9.07,3.33,12.21,-17.07,22.76,5.77,12029
3881,20241216,603051.SH,鹿山新材,塑料,广东,70.25,0.61,1.05,27.03,20.03,5.24,7.62,7.28,0.34,13.81,2.01,20220325,4.04,3.87,-29.41,148.31,10.35,1.93,20035
3882,20241216,603052.SH,可川科技,元器件,江苏,66.81,0.41,1.35,15.6,11.31,1.25,5.51,4.09,0.43,8.2,4.61,20221011,4.27,3.17,5.46,-24.3,19.95,9.69,7548
3883,20241216,603053.SH,成都燃气,供气供热,四川,16.12,8.89,8.89,84.39,39.06,30.78,13.29,1.49,0.47,5.17,1.96,20191217,19.2,2.16,2.77,-4.26,20.32,11.49,21654
3884,20241216,603055.SH,台华新材,纺织,浙江,12.79,8.85,8.9,113.91,49.72,50.79,12.27,1.38,0.69,5.43,2.18,20170921,26.54,2.98,47.46,89.19,24.01,11.93,12137
3885,20241216,603056.SH,德邦股份,仓储物流,上海,21.45,10.27,10.27,167.15,91.5,33.62,8.58,0.84,0.51,7.85,1.83,20180116,56.75,5.53,11.21,9.71,7.55,1.83,18306
3886,20241216,603057.SH,紫燕食品,食品,上海,16.85,0.68,4.14,33.97,20.13,9.33,7.63,1.84,0.85,4.82,3.92,20220926,7.14,1.72,-4.6,2.19,26.22,13.1,9955
3887,20241216,603058.SH,永吉股份,广告包装,贵州,26.2,4.18,4.2,19.78,8.1,6.26,1.15,0.27,0.31,2.75,3.87,20161223,4.91,1.17,17.54,111.77,41.48,22.25,15211
3888,20241216,603059.SH,倍加洁,日用化工,江苏,45.02,1.0,1.0,22.33,5.27,5.05,3.69,3.68,0.42,11.12,2.24,20180302,6.01,5.98,23.09,-29.35,24.73,4.28,5052
3889,20241216,603060.SH,国检集团,建筑工程,北京,68.94,8.04,8.04,51.56,20.92,12.7,0.87,0.11,0.09,2.34,3.49,20161109,8.41,1.05,3.27,-3.52,38.5,4.85,19911
3890,20241216,603061.SH,金海通,半导体,天津,74.84,0.42,0.6,14.98,11.46,0.73,9.23,15.38,0.77,21.3,3.51,20230303,4.04,6.74,-4.59,-14.78,50.73,17.53,11145
3891,20241216,603062.SH,麦加芯彩,染料涂料,上海,21.99,0.33,1.08,29.27,26.28,0.92,15.21,14.09,1.3,18.48,2.06,20231107,3.7,3.42,80.5,-9.84,20.52,10.04,12428
3892,20241216,603063.SH,禾望电气,电气设备,深圳,24.28,4.43,4.43,75.31,51.07,16.9,12.09,2.73,0.57,9.26,2.0,20170728,22.49,5.07,-11.61,-36.91,37.48,11.76,33413
3893,20241216,603065.SH,宿迁联盛,化工原料,江苏,227.62,1.97,4.19,35.23,12.6,10.65,9.94,2.37,0.03,4.84,1.76,20230321,5.59,1.33,-2.15,-79.83,12.74,1.11,12736
3894,20241216,603066.SH,音飞储存,仓储物流,江苏,24.91,2.94,2.94,30.49,21.28,1.42,1.37,0.46,0.36,4.91,2.44,20150611,9.1,3.09,-6.88,13.25,24.61,11.77,23521
3895,20241216,603067.SH,振华股份,化工原料,湖北,14.13,5.09,5.09,48.84,22.57,17.73,6.43,1.26,0.72,5.98,2.25,20160913,17.79,3.49,8.75,25.97,25.47,12.16,25357
3896,20241216,603068.SH,博通集成,半导体,上海,0.0,1.5,1.5,21.27,17.34,1.29,14.77,9.82,-0.23,11.08,3.03,20190415,-0.15,-0.1,10.72,62.31,32.67,-6.42,34704
3897,20241216,603069.SH,海汽集团,公共交通,海南,0.0,3.16,3.16,27.78,10.06,8.18,3.74,1.18,-0.02,2.85,7.6,20160712,1.68,0.53,5.61,85.81,13.79,-0.94,29315
3898,20241216,603070.SH,万控智造,电气设备,浙江,62.1,0.86,4.01,30.31,21.81,6.94,8.63,2.15,0.16,5.22,2.52,20220310,7.95,1.98,-10.71,-54.66,21.41,4.05,17750
3899,20241216,603071.SH,物产环能,批发业,浙江,9.97,5.58,5.58,130.07,83.77,33.67,14.19,2.54,0.96,9.52,1.33,20211216,29.55,5.3,-5.52,-35.72,4.57,2.06,23744
3900,20241216,603073.SH,彩蝶实业,纺织,浙江,21.53,0.51,1.16,16.77,9.8,4.31,7.2,6.21,0.57,11.36,1.44,20230316,4.38,3.77,8.02,-20.14,26.83,11.67,9924
3901,20241216,603075.SH,热威股份,家用电器,浙江,26.46,0.4,4.03,29.09,17.84,8.5,10.31,2.56,0.57,5.05,3.97,20230911,5.49,1.36,11.3,17.38,31.42,16.12,17910
3902,20241216,603076.SH,乐惠国际,专用机械,浙江,56.95,1.21,1.21,35.6,27.32,4.81,8.69,7.2,0.34,11.02,2.31,20171113,2.66,2.21,-15.41,9.41,27.59,4.15,7765
3903,20241216,603077.SH,和邦生物,化工原料,四川,68.83,88.31,88.31,259.75,108.28,78.9,11.53,0.13,0.03,2.13,1.08,20120731,98.39,1.11,5.89,-78.28,10.7,2.87,203888
3904,20241216,603078.SH,江化微,半导体,江苏,59.05,3.86,3.86,27.19,12.83,11.06,6.17,1.6,0.22,4.31,4.09,20170410,5.7,1.48,6.33,-12.45,25.87,8.79,43632
3905,20241216,603079.SH,圣达生物,食品,浙江,99.26,1.71,1.71,17.4,6.67,4.25,6.69,3.91,0.13,7.32,2.29,20170823,3.78,2.21,11.9,687.86,20.19,4.5,18323
3906,20241216,603080.SH,新疆火炬,供气供热,新疆,14.29,1.42,1.42,22.92,5.31,7.95,4.86,3.43,0.92,10.57,1.67,20180103,7.85,5.55,40.07,4.65,27.06,13.59,18161
3907,20241216,603081.SH,大丰实业,专用机械,浙江,83.62,4.06,4.09,78.38,36.82,6.45,5.44,1.33,0.13,6.72,2.13,20170420,16.63,4.07,-31.55,-57.62,31.53,4.29,11757
3908,20241216,603082.SH,北自科技,运输设备,北京,37.14,0.32,1.62,42.19,39.77,0.78,9.96,6.14,0.77,9.36,3.97,20240130,3.34,2.06,5.62,1.8,17.62,8.38,17144
3909,20241216,603083.SH,剑桥科技,通信设备,上海,56.9,2.65,2.68,48.1,33.79,4.21,14.49,5.4,0.57,8.39,5.12,20171110,5.37,2.0,18.6,26.15,21.54,5.59,94424
3910,20241216,603085.SH,天成自控,汽车配件,浙江,117.77,3.7,3.97,31.53,16.52,8.29,9.77,2.46,0.07,2.26,4.59,20150630,-4.72,-1.19,47.74,53.11,19.56,1.8,18990
3911,20241216,603086.SH,先达股份,农药化肥,山东,266.05,4.35,4.35,37.9,22.68,10.91,1.54,0.35,0.01,4.63,1.09,20170511,12.92,2.97,-8.32,-40.98,14.4,0.39,17645
3912,20241216,603087.SH,甘李药业,生物制药,北京,41.34,5.54,6.01,122.22,64.88,25.83,35.52,5.91,0.85,18.65,2.5,20200629,69.52,11.57,17.81,90.36,75.36,22.6,77899
3913,20241216,603088.SH,宁波精达,机床制造,浙江,31.04,4.36,4.38,13.51,10.36,1.68,0.42,0.1,0.27,1.67,6.73,20141111,1.71,0.39,14.81,1.66,43.33,20.85,22780
3914,20241216,603089.SH,正裕工业,汽车配件,浙江,35.21,2.24,2.24,32.07,13.81,11.09,3.84,1.72,0.21,5.34,1.84,20170126,5.1,2.28,28.62,-28.83,24.4,3.52,13112
3915,20241216,603090.SH,宏盛股份,专用机械,江苏,30.92,1.0,1.0,8.39,5.55,1.5,2.22,2.22,0.48,5.77,3.41,20160831,2.28,2.28,-3.14,-16.02,27.27,9.37,9691
3916,20241216,603091.SH,众鑫股份,家居用品,浙江,14.57,0.2,1.02,25.17,13.91,7.97,11.42,11.17,3.08,18.68,2.4,20240920,6.43,6.29,0.0,0.0,34.57,20.55,15134
3917,20241216,603093.SH,南华期货,多元金融,浙江,15.83,6.1,6.1,456.4,0.0,2.27,11.91,1.95,0.59,6.51,1.91,20190830,18.56,3.04,-7.99,20.07,9.29,8.04,26929
3918,20241216,603095.SH,越剑智能,纺织机械,浙江,43.52,1.85,1.85,33.28,22.53,6.87,12.3,6.65,0.39,13.18,1.72,20200415,9.63,5.21,62.08,6.81,13.86,8.0,10559
3919,20241216,603096.SH,新经典,出版业,天津,19.82,1.54,1.54,20.59,16.56,1.57,9.72,6.3,0.78,11.75,1.85,20170425,9.38,6.08,-2.66,-1.58,47.93,20.21,9999
3920,20241216,603097.SH,江苏华辰,电气设备,江苏,43.5,0.4,1.6,20.2,15.23,2.9,3.0,1.87,0.39,6.2,3.66,20220512,4.8,3.0,13.46,0.2,22.25,5.93,14533
3921,20241216,603098.SH,森特股份,装修装饰,北京,61.94,5.39,5.4,58.37,50.88,4.31,9.56,1.77,0.14,5.1,2.22,20161216,10.6,1.96,-31.27,-8.7,19.38,3.82,22293
3922,20241216,603099.SH,长白山,旅游景点,吉林,82.08,2.67,2.67,13.81,4.27,6.8,2.86,1.07,0.55,4.38,13.86,20140822,5.3,1.99,19.55,-2.52,45.72,24.86,25643
3923,20241216,603100.SH,川仪股份,电器仪表,重庆,14.34,5.08,5.13,82.87,65.89,7.01,6.11,1.19,1.09,8.26,2.52,20140805,29.15,5.68,2.54,4.44,33.05,9.95,15863
3924,20241216,603101.SH,汇嘉时代,百货,新疆,68.19,4.7,4.7,42.21,8.63,19.1,2.06,0.44,0.11,2.93,3.31,20160506,6.65,1.41,-2.45,-68.77,33.46,2.72,14120
3925,20241216,603102.SH,百合股份,医疗保健,山东,16.36,0.36,0.64,17.62,13.18,3.25,6.55,10.23,1.82,24.74,1.61,20220125,8.01,12.52,-4.14,-9.35,37.94,19.24,8446
3926,20241216,603103.SH,横店影视,影视音像,浙江,468.89,6.34,6.34,44.26,16.53,5.84,5.69,0.9,0.03,2.14,8.01,20171012,0.07,0.01,-17.27,-92.63,7.38,1.08,18071
3927,20241216,603105.SH,芯能科技,电气设备,浙江,18.47,5.0,5.0,43.51,8.15,30.65,7.15,1.43,0.37,4.08,2.25,20180709,7.41,1.48,4.11,0.04,61.33,32.87,48241
3928,20241216,603106.SH,恒银科技,IT设备,天津,0.0,5.21,5.21,16.73,11.36,2.91,7.56,1.45,-0.07,2.36,3.97,20170920,-0.93,-0.18,-14.68,43.18,-7.69,-13.93,34877
3929,20241216,603107.SH,上海汽配,汽车配件,上海,33.08,2.18,3.37,26.92,19.26,5.2,12.53,3.71,0.4,6.0,2.94,20231101,3.54,1.05,12.91,7.29,20.38,8.61,36659
3930,20241216,603108.SH,润达医疗,医药商业,上海,168.26,5.99,5.99,143.61,94.54,10.26,11.81,1.97,0.08,7.07,2.67,20150527,23.31,3.89,-10.36,-82.21,25.64,2.3,47896
3931,20241216,603109.SH,神驰机电,电气设备,重庆,19.6,2.09,2.09,32.62,22.3,3.69,6.09,2.91,0.65,8.85,1.9,20191231,10.12,4.85,-6.08,-27.35,26.86,6.91,15426
3932,20241216,603110.SH,东方材料,染料涂料,安徽,216.33,2.01,2.01,8.38,5.45,1.61,1.87,0.93,0.06,3.49,5.22,20171013,2.73,1.35,2.49,-15.02,28.34,4.21,25778
3933,20241216,603111.SH,康尼机电,运输设备,江苏,17.54,8.37,9.07,64.53,57.92,3.74,22.53,2.48,0.27,4.21,1.52,20140801,6.43,0.71,15.88,31.46,32.5,9.48,27933
3934,20241216,603112.SH,华翔股份,机械基件,山西,13.63,4.36,4.71,58.64,37.82,15.22,10.98,2.33,0.79,6.98,1.89,20200917,13.13,2.79,18.45,21.18,22.17,11.7,9800
